"CP","XCOORD","YCOORD"
"53217",-99.2806496599654,19.4933636300757
"53218",-99.2747458804956,19.4915187765915
"53219",-99.2859709281111,19.5008741803726
"53220",-99.2731433005424,19.5003769147603
"53224",-99.2651769207397,19.5056207270351
"53227",-99.2636872252144,19.4988439953432
"53228",-99.277541328682,19.5069181371736
"53230",-99.2533503663267,19.5003677901315
"53237",-99.2554178603033,19.4955443852859
"53240",-99.2546574046632,19.4886572845639
"53247",-99.2634203473092,19.4871539522464
"53248",-99.2646039996687,19.4902542611425
"53250",-99.2583372010527,19.498654089633
"53260",-99.2713491326774,19.486164591514
"53270",-99.2608600264751,19.4765969105838
"53278",-99.2542167973945,19.4780764059694
"53279",-99.2524547447974,19.4817189603446
"53280",-99.2654052562714,19.4813781200699
"53283",-99.2698929154634,19.4795808262507
"53290",-99.2634788027184,19.4842106613504
"53296",-99.2639187785539,19.4732930657529
"53297",-99.2757727022913,19.4757607447563
"53298",-99.2693879934139,19.4900555452126
"53300",-99.2274962215552,19.493503667528
"53310",-99.2306218889272,19.4865342777557
"53320",-99.218190727606,19.4905058057519
"53329",-99.2182605341832,19.4860402535921
"53330",-99.2274937599502,19.4849629983914
"53338",-99.2321402594559,19.482629027091
"53339",-99.221411822024,19.4921623006099
"53340",-99.2230541015155,19.4836923207704
"53370",-99.2226815319509,19.473484049179
"53378",-99.2129980181529,19.4701598312552
"53390",-99.2183033252986,19.4552894165123
"53398",-99.2220140254101,19.4561176229034
"53400",-99.2521774484482,19.4726799296983
"53420",-99.267362394243,19.4649905748939
"53425",-99.2717739766227,19.4610807801002
"53426",-99.2723359511245,19.4568269246027
"53427",-99.2779945099309,19.4613028290372
"53430",-99.2564842393232,19.4661886904808
"53440",-99.2525411839397,19.4690133576269
"53450",-99.2471109853449,19.4690434580455
"53458",-99.246403698206,19.4708920653688
"53460",-99.2493942049183,19.4662885859904
"53469",-99.253924011739,19.4683816611738
"53470",-99.2428969719955,19.4680277153823
"53489",-99.2227566789206,19.4630473691944
"53490",-99.256543018988,19.4608736348399
"53500",-99.2284631316464,19.4701293437561
"53520",-99.2371604357462,19.4627361559989
"53529",-99.24279885819,19.4721035620328
"53530",-99.237130613854,19.4579333751522
"53538",-99.2344488767927,19.4471205120594
"53550",-99.2320707788969,19.4608896847615
"53560",-99.2257184548679,19.4601495143908
"53569",-99.2225129060932,19.4623570919753
"53570",-99.241653399366,19.4525371625009
"53580",-99.2434669600236,19.4612994229077
"53598",-99.2465758275819,19.4430483313839
"53600",-99.2522069838435,19.4578653813853
"53630",-99.2487539320842,19.4565871375752
"53640",-99.2526290313877,19.461805160736
"53650",-99.333244709241,19.444304867838
"53660",-99.2682222405142,19.4552279779765
"53664",-99.2725028857221,19.4518115266082
"53670",-99.2822097045282,19.4505926662942
"53680",-99.2698350926332,19.448685061571
"53687",-99.2783071662553,19.4458597555276
"53688",-99.2599191053571,19.4521950568759
"53689",-99.2822345852845,19.441722913606
"53690",-99.2804599115414,19.4445637156599
"53694",-99.294143840832,19.4321384503014
"53695",-99.2913965865189,19.4392504839565
"53696",-99.2866908234987,19.4388890218544
"53697",-99.2924253520412,19.4460484151851
"53698",-99.2887249787339,19.4484079006236
"53700",-99.2524750865407,19.4526713971088
"53708",-99.2565304717589,19.4527521429015
"53710",-99.2676416611265,19.437606870602
"53713",-99.2732667915921,19.4324284462313
"53714",-99.2757120958569,19.438757903573
"53716",-99.2695342924576,19.4411641279038
"53717",-99.2696106892616,19.4318164009529
"53718",-99.2645227535947,19.4403439802175
"53719",-99.2734217111259,19.4352986923091
"53720",-99.2567112122324,19.4489620743351
"53730",-99.2586142743088,19.4472288307351
"53770",-99.2477155728607,19.4466975777465
"53780",-99.2555031125675,19.4440747990993
"53790",-99.2576879205076,19.440407916255
"53798",-99.2626112831224,19.4343856493246
"53800",-99.2584867956039,19.4339205252342
"53809",-99.2516444532997,19.439325285942
"53810",-99.2530455569602,19.4352652147458
"53819",-99.2526693958467,19.4374496308724
"53820",-99.2475126012939,19.4349742226986
"53830",-99.2524483161892,19.432948777755
"53840",-99.2437095274728,19.4296097835779
"53900",-99.2344474991895,19.4312671369014
"53910",-99.2292505224328,19.4350823054166
"53950",-99.2349415105328,19.4226853135728
"53960",-99.2252538487238,19.4287937485283
"53970",-99.2304510544476,19.4241984460936
"54000",-99.1972948779474,19.539068240238
"54010",-99.2005123158846,19.5786250299136
"54015",-99.2008161701942,19.5738621590323
"54016",-99.2027529488585,19.5710747240225
"54017",-99.1993185246508,19.5628205567416
"54020",-99.2138487166465,19.5583566043116
"54021",-99.219934097413,19.5502295757356
"54022",-99.2197238455475,19.5521118671368
"54023",-99.2228173613123,19.5554409360768
"54025",-99.2092463949623,19.5648290485324
"54026",-99.2138105056382,19.5567590633043
"54030",-99.1957145351695,19.5482576529672
"54038",-99.204936524284,19.5582780901146
"54040",-99.221769688031,19.5414179447561
"54049",-99.2258869427257,19.5531406287593
"54050",-99.2291981761539,19.5304670578797
"54054",-99.2408332665046,19.5233253561979
"54055",-99.233594282349,19.5244583156452
"54059",-99.2321712581057,19.5391299254298
"54060",-99.210074783261,19.5325090026344
"54064",-99.2128590210444,19.5344072703181
"54068",-99.2108036278319,19.5394237593949
"54069",-99.2140335304066,19.5369832396857
"54070",-99.1985129324698,19.5293977842132
"54075",-99.1913131845189,19.5238858388277
"54076",-99.1973310563196,19.5319316184493
"54080",-99.2205790905277,19.5169685752405
"54090",-99.2042622994289,19.5164383479284
"54092",-99.176610997452,19.5098752788865
"54094",-99.185896397779,19.512738081929
"54100",-99.1587500648444,19.5318086519889
"54108",-99.166859811251,19.5344954381625
"54109",-99.1642892102332,19.5342352438647
"54110",-99.1897930926473,19.5704804201444
"54113",-99.1830878928444,19.5712714898239
"54119",-99.1908139957448,19.5744049448161
"54120",-99.1879743451499,19.55883818809
"54124",-99.1664984471165,19.5551232267659
"54130",-99.1739326093002,19.5539852609992
"54134",-99.1759522951471,19.5484380001846
"54140",-99.1687482905471,19.5445119365081
"54142",-99.1539350539641,19.54244968116
"54145",-99.1813563959889,19.5480410483663
"54147",-99.1677406931212,19.5482982909097
"54149",-99.1733169779018,19.5512027683253
"54150",-99.1712839160729,19.5348788612497
"54152",-99.1676552236585,19.5340260237947
"54160",-99.1831475882092,19.5254429492815
"54162",-99.1760373320057,19.5198902072368
"54168",-99.1748826007334,19.5264899691024
"54170",-99.1695647506928,19.5110908524262
"54172",-99.1662138126542,19.509216469892
"54173",-99.1746358947021,19.50861218779
"54180",-99.1081357439382,19.5218320853728
"54187",-99.2828657155374,19.4935793592969
"54190",-99.0946181869043,19.5292802334641
"54196",-99.1016701885049,19.5284432393894
"54197",-99.1015359657971,19.5321624880193
"54198",-99.1079983187124,19.5334549885923
"54200",-99.8259201774142,20.2190910577552
"54240",-99.5302089555282,19.9546044379153
"54253",-99.5324400419964,19.947554111715
"54255",-99.6050800975678,19.9617579263999
"54256",-99.5835478942421,19.9769469972751
"54260",-99.6077272841397,19.9786719272315
"54265",-99.6337989955614,20.0558465136155
"54274",-99.5981353692472,20.1500068153901
"54280",-99.5279278208024,20.0098982378555
"54300",-99.4671257700568,19.7263129205211
"54313",-99.4624388271002,19.7365939921776
"54314",-99.4528838206971,19.7292451136613
"54315",-99.4631213143224,19.7187462353824
"54333",-99.4486698008491,19.6885731942088
"54350",-99.523953974691,19.8132301653807
"54364",-99.5305924816349,19.7612995520809
"54367",-99.5384530203952,19.8561444602246
"54373",-99.5536872151639,19.8134357398356
"54375",-99.5962883924927,19.7935572788908
"54384",-99.5521879981164,19.8343583625961
"54385",-99.5929361958369,19.8502108065965
"54386",-99.640603857681,19.8785749144642
"54387",-99.6174553706133,19.8950780093476
"54400",-99.3014403599238,19.6135718458234
"54405",-99.3115186972566,19.63070575728
"54406",-99.3234967369608,19.6366120312582
"54407",-99.3023357895471,19.6408475187844
"54408",-99.3089612893194,19.6433513737877
"54409",-99.3151531991082,19.6362801486538
"54410",-99.2958407870349,19.6257022220853
"54413",-99.3032397407858,19.6198397952564
"54414",-99.2985330777282,19.6250046893565
"54416",-99.296808100103,19.637043728315
"54417",-99.2901108997185,19.6398269848736
"54420",-99.3091084382398,19.6176544673552
"54423",-99.3118754698146,19.5987641224254
"54424",-99.3279323125427,19.6057541177463
"54425",-99.3114882054869,19.613363237706
"54430",-99.4154781497344,19.6275500955402
"54434",-99.3199261773676,19.6207936161745
"54435",-99.3430321937353,19.6183441907145
"54439",-99.4092950162556,19.5767566713302
"54440",-99.3517172036557,19.6850962178943
"54448",-99.332526117807,19.6520709906199
"54449",-99.3790857509612,19.6557151613319
"54455",-99.3351759348885,19.6351415533929
"54457",-99.3304234492765,19.6314260646265
"54459",-99.3309470545295,19.6252926965135
"54460",-99.3542791110373,19.6368172231063
"54463",-99.3598889565907,19.6037752296858
"54466",-99.2899676810367,19.5892173435468
"54467",-99.3041204380998,19.5962518986425
"54469",-99.3013588141086,19.6152888754769
"54470",-99.2942004085028,19.6182330629401
"54473",-99.2780291836,19.5972842998267
"54474",-99.2837633358352,19.6036584618186
"54475",-99.2853810646744,19.6095767331114
"54476",-99.2748544165695,19.607429572757
"54477",-99.2944654650638,19.6110183240964
"54480",-99.4199724601412,19.5540512523085
"54484",-99.4116397841677,19.5602480409844
"54486",-99.4156450503073,19.5512901934541
"54570",-99.3720219066884,19.505333559574
"54600",-99.2334035816553,19.7094909445179
"54603",-99.2326141365612,19.7096823532153
"54605",-99.2141931203291,19.7122111756712
"54607",-99.2229705993788,19.7291838837812
"54608",-99.2277002311698,19.7106554689613
"54609",-99.3125884139436,19.638606644655
"54614",-99.2025522348012,19.720659048014
"54616",-99.2053718845517,19.7302146988247
"54650",-99.30956297994,19.6937302073331
"54655",-99.2988919057461,19.6926338550997
"54660",-99.2051615693194,19.7865471312933
"54665",-99.198361339706,19.7867185066975
"54666",-99.1993343136602,19.764106397395
"54667",-99.2158041863475,19.7703889104597
"54668",-99.2174424360284,19.7926598428576
"54680",-99.2038239598571,19.8325236590334
"54683",-99.185846741382,19.8280871825734
"54684",-99.203109366882,19.823710052208
"54685",-99.2232075176196,19.8295662256743
"54687",-99.2063640913436,19.8487305698228
"54694",-99.2342404891286,19.842098776129
"54697",-99.2861333973008,19.8175705077556
"54700",-99.2032143396401,19.6305337846154
"54710",-99.2531589844528,19.6830281209378
"54712",-99.1923273704292,19.683311841938
"54713",-99.1864244777773,19.7098492965817
"54714",-99.1912026996652,19.6894049889218
"54715",-99.2164598651953,19.6882128723274
"54716",-99.2060410575012,19.6979450266277
"54719",-99.2251274385074,19.6956661699427
"54720",-99.236772625638,19.6658454948163
"54725",-99.2289903348996,19.6703229675568
"54729",-99.2078939095606,19.677905852396
"54730",-99.2025017108745,19.665109876023
"54740",-99.2189247701049,19.6501877439373
"54743",-99.2054670350982,19.6299327550156
"54744",-99.2265424595114,19.6316881892944
"54748",-99.22080095163,19.6614014206305
"54750",-99.1996904394319,19.6420418343097
"54753",-99.1994554397127,19.6271956042563
"54756",-99.1999001599796,19.6376418713871
"54757",-99.3955386948685,19.5461900545766
"54759",-99.1845532790245,19.6528171959796
"54760",-99.2160534125896,19.6218774108887
"54763",-99.2011700023954,19.6155340985169
"54764",-99.2182084917249,19.6323105090404
"54765",-99.228672201051,19.6174169666256
"54766",-99.2596033522574,19.6174066630696
"54767",-99.2167423145114,19.6216413266571
"54768",-99.2329610778979,19.6865904798739
"54769",-99.2060092473691,19.624698943887
"54770",-99.1870435318732,19.7422136669945
"54783",-99.1635335050912,19.7582944629399
"54784",-99.1688526431419,19.7378905961748
"54785",-99.1941878971563,19.7408523361585
"54786",-99.1971742512119,19.7567215727235
"54800",-99.1728866546398,19.669244812066
"54830",-99.167553384211,19.6995895646574
"54840",-99.1857521304485,19.696922668907
"54850",-99.1863447762942,19.7029580931633
"54870",-99.16437181008,19.6623889855413
"54877",-99.1743314872755,19.6621967911537
"54879",-99.1915624993415,19.6596387434613
"54880",-99.1400689114559,19.7008584282933
"54882",-99.1373885336634,19.7050248986472
"54883",-99.1435128275473,19.6968043496221
"54884",-99.1482929937827,19.7036963893806
"54890",-99.1294513959413,19.7133532080132
"54892",-99.1146324059926,19.7146510335978
"54900",-99.1685443454599,19.6319655104705
"54910",-99.1359130890127,19.6377151937146
"54913",-99.1726257682024,19.6227899588805
"54914",-99.1744138333199,19.6294332685766
"54915",-99.1691921287626,19.6299036684405
"54916",-99.1580773245626,19.6297170423075
"54918",-99.1608335869575,19.6357103173962
"54920",-99.0728535346923,19.6731262232902
"54924",-99.0715443556329,19.6662763451798
"54925",-99.0749064870089,19.6690845585857
"54926",-99.0767433764139,19.6745264053415
"54927",-99.0749284542234,19.6789760768603
"54929",-99.0791482292187,19.6834324526547
"54930",-99.0865432364611,19.6671987399722
"54931",-99.0773925678288,19.6802557682049
"54932",-99.0765916237101,19.6614731679224
"54933",-99.0780022040738,19.666191201072
"54934",-99.0788558336413,19.6713948263703
"54935",-99.0862832445161,19.6773796957768
"54938",-99.0951615167692,19.6767378029992
"54939",-99.1140235171114,19.6681658117236
"54940",-99.1833974381383,19.6157727973709
"54942",-99.1608972068238,19.6087713286265
"54943",-99.1657261874502,19.6055567188559
"54944",-99.1691661540561,19.615032448481
"54945",-99.1775722310969,19.5985779048082
"54946",-99.1822168339103,19.6094723051892
"54948",-99.1480682296228,19.6179479134638
"54949",-99.1370433493148,19.6257587465357
"54950",-99.1704728587971,19.5962070762288
"54954",-99.1768156002127,19.5788893000896
"54955",-99.1701772792685,19.587244952429
"54957",-99.1647594179818,19.5939822853848
"54958",-99.1750519064821,19.6003855328153
"54959",-99.1793754080823,19.6074385102225
"54960",-99.1250900726012,19.6853995264823
"54961",-99.1467413521488,19.6455564981102
"54963",-99.1270573087174,19.677652833905
"54964",-99.135082779311,19.6876492540495
"54965",-99.1283711038409,19.6972117811195
"54967",-99.1210256608345,19.6953688549719
"54970",-99.1126808628277,19.6968072213622
"54975",-99.1149080489079,19.6898099203731
"54976",-99.106304925274,19.6952652725114
"54980",-99.1115658415519,19.6609763716379
"54985",-99.10927359615,19.657126180548
"54987",-99.1141798886111,19.656571083166
"55000",-99.0504291691378,19.6044020348827
"55010",-99.0660233208806,19.6301887554747
"55016",-99.0725454594983,19.6148456840691
"55017",-99.0756124990479,19.6177357360444
"55018",-99.0762602156037,19.616726578934
"55019",-99.0817200381502,19.6168740440081
"55020",-99.0494185597967,19.6058889803423
"55024",-99.0562057108621,19.6139960011248
"55025",-99.0458300434112,19.6075465339178
"55028",-99.0665843872197,19.6065658704337
"55029",-99.0594702144124,19.6433139461477
"55030",-99.0518094223063,19.5955491195164
"55036",-99.0483442367384,19.587673801448
"55040",-99.0364092144315,19.5950240127507
"55050",-99.0256235059227,19.599929501962
"55055",-99.0113169133587,19.6102756247616
"55056",-99.023071317262,19.6052236314783
"55060",-99.0073361154674,19.6233026872839
"55064",-98.9837425524226,19.6142916954564
"55065",-99.0009036358333,19.6190835893667
"55066",-98.9947671668405,19.622478427405
"55067",-98.9930159017931,19.6351037053882
"55068",-99.0308494045543,19.6166952915679
"55069",-99.0109395441473,19.6326494536404
"55070",-99.0044225615399,19.6055657418305
"55074",-99.0029667756945,19.6083614853337
"55080",-99.0453680136494,19.5823768115543
"55084",-99.0513297013127,19.5752832245817
"55089",-99.0355828580076,19.5809244221866
"55090",-99.0360605846122,19.5836479605717
"55100",-99.0297958254993,19.5556221662805
"55104",-99.0282377906118,19.55533099543
"55105",-99.0376780831194,19.5579688701673
"55107",-99.0266253290134,19.558299667882
"55114",-99.0284160010123,19.5629813797661
"55115",-99.0175274069181,19.5650465449673
"55117",-99.0175586468618,19.5549897403459
"55118",-99.022763788759,19.5594597297482
"55119",-99.0238386727417,19.5729115474755
"55120",-99.0227094479705,19.5436774660107
"55125",-99.0170329996212,19.5533171860791
"55126",-99.0152211559431,19.5306173887338
"55127",-99.0374924042435,19.5397103268358
"55129",-99.0163256556929,19.5460683927456
"55130",-99.0390728802441,19.5313255772764
"55135",-99.0326753826977,19.5269535143245
"55137",-99.0354421882087,19.5341105195894
"55138",-99.0349966579309,19.5351120604457
"55139",-99.0379776268806,19.5344912108957
"55140",-99.0288955733212,19.5210336877216
"55146",-99.0235099844365,19.5189123791701
"55147",-99.0264604545073,19.5221492714194
"55148",-99.0302185729872,19.5237292868922
"55149",-99.0265859100664,19.5277437136849
"55158",-99.0209994041632,19.5249541029431
"55170",-99.0232752760647,19.520784668615
"55176",-99.0201739967452,19.5266985080151
"55179",-99.0214146302143,19.4920659314087
"55180",-99.0158015089144,19.5182730462195
"55187",-99.0183389228087,19.5175743060181
"55189",-99.0153384604576,19.520611220009
"55190",-99.0167623459351,19.5137859572961
"55200",-99.0471945201823,19.5216770953289
"55210",-99.0476742802302,19.5188690598598
"55220",-99.0552292179408,19.5162690771901
"55230",-99.0159277919182,19.5080821652037
"55234",-99.024638892144,19.488453491935
"55235",-99.0235845359117,19.4904159651911
"55236",-99.0260730422612,19.4939133413388
"55237",-99.0250710886383,19.4962217659874
"55238",-99.0217167478244,19.4969732312804
"55239",-99.0167912640749,19.4955248747844
"55240",-99.0307405277816,19.5130796992528
"55242",-99.033673241725,19.5068594583857
"55243",-99.0339433273164,19.5042074036467
"55244",-99.0321063056499,19.505896365771
"55245",-99.0268574108132,19.5021206023887
"55247",-99.0284599186463,19.5081251223891
"55248",-99.0309033948865,19.5169727984907
"55249",-99.0288459034593,19.5121320794139
"55260",-99.019165568766,19.5051588834935
"55264",-99.0177100579935,19.5003602853195
"55266",-99.0222296177862,19.5130163148099
"55267",-99.0239771221316,19.5090387192441
"55268",-99.0215698968532,19.5144387517628
"55269",-99.017420104151,19.5103400044415
"55270",-99.0587081954071,19.508135055137
"55280",-99.0395384922765,19.4963351039884
"55287",-99.031323780159,19.5013194766928
"55288",-99.0337704564804,19.5022912429845
"55289",-99.0355379114897,19.5029780259005
"55290",-99.0300766935008,19.4960267945498
"55294",-99.038660152714,19.4935575427623
"55295",-99.037228740078,19.4891886321231
"55296",-99.0326098749524,19.4885852797546
"55297",-99.0308948691533,19.4881051782092
"55298",-99.0305052778275,19.4930218182524
"55299",-99.0280126876316,19.4999715285934
"55300",-99.0888887262744,19.5590797293523
"55310",-99.0768542193043,19.536560402626
"55315",-99.0889299067428,19.5595744861896
"55317",-99.0847068513498,19.5378506119549
"55319",-99.0862917222228,19.5685669999872
"55320",-99.0669460763757,19.5277441753608
"55330",-99.0649701027093,19.5286709851182
"55339",-99.0670459980612,19.5152204646915
"55340",-99.073484369444,19.5319954597691
"55348",-99.0811767553016,19.5157418521232
"55349",-99.0862911690028,19.5216988657841
"55360",-99.0740693361485,19.512287913869
"55369",-99.0794603393083,19.5119543792493
"55390",-99.0814352770843,19.5093216043613
"55400",-99.0510434087178,19.5657590121196
"55404",-99.0346264198901,19.5668943119978
"55410",-99.0580233750596,19.5796753143466
"55414",-99.0626064742501,19.5700102547427
"55415",-99.0661415747249,19.5772493581416
"55416",-99.0604577821946,19.5633798436689
"55418",-99.0621408319839,19.5675295749516
"55419",-99.0542800951893,19.5668628862185
"55430",-99.0469336391838,19.5526924351435
"55450",-99.0423758982564,19.5461619937509
"55485",-99.4442793627331,19.0716250974357
"55490",-99.050571403179,19.5322514507762
"55498",-99.0468703074865,19.5407470287375
"55506",-99.0251849218256,19.5727637887815
"55507",-99.0636475760785,19.5588810930207
"55508",-99.0743331899744,19.560034396133
"55509",-99.071276707023,19.5688871825617
"55510",-99.0857235408578,19.549472664883
"55518",-99.0918950220895,19.5636871520848
"55520",-99.0745368118417,19.5529499270591
"55530",-99.0641744300523,19.5512304858184
"55540",-99.0609682943936,19.5472914227812
"55547",-99.0726571063611,19.5443954361064
"55600",-99.0830827828115,19.7951365805573
"55607",-99.0591245291853,19.7943778679256
"55610",-99.0981572926242,19.8669030140876
"55620",-99.1492613474406,19.813160227835
"55630",-99.005712285401,19.8151041345794
"55640",-98.9797031076131,19.7479735803706
"55650",-99.1425111505265,19.9016643104251
"55653",-99.1011566740669,19.9304710069578
"55654",-99.1291053065639,19.9151456111502
"55655",-99.1336484304855,19.9077789952279
"55657",-99.1430890502448,19.8935319743498
"55660",-99.1750397266154,19.9765533056715
"55663",-99.1698622287502,19.9804238984164
"55666",-99.1644935000357,19.9579113972762
"55667",-99.1903057357226,19.9543075716557
"55670",-99.0731045391584,19.9097773078036
"55679",-99.0510183241181,19.9779416000798
"55680",-98.9804982503237,19.9278563861152
"55690",-99.056494455643,19.8677668222745
"55700",-99.1093663678517,19.6306508716182
"55705",-99.1051354881298,19.6218028634936
"55706",-99.1115735215565,19.6245626828179
"55708",-99.105200991055,19.6262316065287
"55709",-99.1021552963629,19.6251151888591
"55710",-99.0957254001142,19.6431247565864
"55712",-99.1028631758277,19.6537132343209
"55713",-99.0769899189197,19.6452963063214
"55714",-99.0809096800312,19.6345406398981
"55715",-99.0880539333183,19.6439611622847
"55716",-99.092784089506,19.642602138759
"55717",-99.1166812491979,19.6426921973612
"55718",-99.0798442028445,19.648284243049
"55719",-99.0832339487548,19.6485284931797
"55720",-99.0837345019313,19.6225699517197
"55725",-99.1150781482322,19.6386558863746
"55726",-99.0887684357815,19.6259314689299
"55730",-99.0954149512409,19.6297743351036
"55736",-99.095168556079,19.6172464359906
"55738",-99.0985994819847,19.6221449705679
"55739",-99.0936533478914,19.6241233968725
"55740",-98.9726333528195,19.7048973533721
"55743",-98.9646724265684,19.7193933389856
"55745",-98.9524013075332,19.7463769872718
"55747",-98.96605475071,19.7005693103916
"55748",-98.9685504630654,19.6842545213449
"55749",-98.9794254562288,19.6896299904155
"55750",-98.9595280151799,19.7643099840376
"55755",-98.9845541924108,19.7783298234804
"55758",-98.9750165569925,19.6817314763398
"55760",-98.9940932571593,19.6820358162581
"55763",-99.0205099036391,19.6259115760667
"55764",-99.0196325866651,19.640021215239
"55765",-99.0076378197285,19.6560331667836
"55766",-99.0031234092225,19.6654349845833
"55767",-99.0145081206964,19.6651725155681
"55768",-98.9786836770595,19.6825488544142
"55769",-98.9842938939074,19.6833509950548
"55770",-99.012898759592,19.6677590850256
"55776",-99.0124075880982,19.6858591543585
"55780",-99.0806252233191,19.7064197821723
"55785",-99.0519932495508,19.6864196512541
"55790",-99.049249627279,19.7202042621116
"55797",-99.0927321278655,19.7367111845559
"55800",-98.9099824058974,19.6468038412912
"55804",-98.8587073524367,19.6916023305683
"55806",-98.8839105128886,19.6920469568135
"55807",-98.8725240348515,19.6915009376899
"55820",-98.8346580459335,19.6883447923084
"55824",-98.8394994637586,19.6777256612283
"55830",-98.872238518389,19.6659491677795
"55840",-98.88824647538,19.6846978116711
"55844",-98.8942040023459,19.6825060877034
"55845",-98.896369664954,19.6830202142511
"55850",-98.8320558883138,19.7023086509561
"55870",-98.9323043498355,19.6694983619168
"55880",-98.9174131614366,19.6378002133295
"55885",-98.9362803892676,19.6155645458652
"55890",-98.8987304519081,19.6174627413044
"55900",-98.7541968148539,19.6973402543335
"55920",-98.7911890661141,19.726232298305
"55925",-98.7942905747073,19.6487446018249
"55926",-98.7833680526869,19.6927332356636
"55940",-98.7557403617998,19.7210439260033
"55952",-98.746208165691,19.8547935371252
"55955",-98.7682279849433,19.7826521728202
"55965",-98.6345504485289,19.7287927256862
"55970",-98.7137763663285,19.7759697082639
"55975",-98.7008063067285,19.8018469985902
"55980",-98.8687932840663,19.8224451859741
"55990",-98.8630601070133,19.8823570160571
"55994",-98.9086705718557,19.7681766103419
"55995",-98.8848269943808,19.7638533801806
"56000",-98.9119038712645,19.5924495624296
"56003",-98.9053903592464,19.6024347641949
"56020",-98.942061294817,19.5974669923222
"56030",-98.8776951409845,19.5489538470684
"56035",-98.8959417237423,19.5794539469051
"56036",-98.8765095236069,19.5563415890343
"56037",-98.8708748374216,19.5483959737856
"56053",-98.8515026819583,19.5633936813546
"56054",-98.8536272976873,19.5589789911134
"56055",-98.8628608551716,19.5591094129313
"56056",-98.8671881936232,19.5637218882381
"56057",-98.8589715018031,19.5650980811136
"56060",-98.8763999578754,19.3166210147952
"56070",-98.8300179043601,19.5731396046248
"56080",-98.7445603647968,19.5395490671306
"56100",-98.8862353028466,19.5193781508296
"56103",-98.8780857693713,19.5134340571041
"56105",-98.8851294736266,19.5115274606784
"56106",-98.890496022772,19.5087062741179
"56110",-98.8782016703377,19.5183869474092
"56120",-98.8699270633198,19.5164441859284
"56130",-98.8754476429522,19.5123144665743
"56140",-98.8803476750498,19.5064492237007
"56150",-98.8895723032092,19.5023660374691
"56160",-98.8902071292579,19.5122684711905
"56170",-98.8875535479484,19.5219551303742
"56200",-98.8755801115235,19.535127741275
"56203",-98.9087661384149,19.5355954539652
"56204",-98.8852310643196,19.5334362401585
"56205",-98.8957703383555,19.4895790128526
"56207",-98.9173010816453,19.5145231897626
"56208",-98.9109230777637,19.5148899320527
"56210",-98.8663999404184,19.5295395890774
"56214",-98.857967431978,19.5468143181323
"56215",-98.8633028284696,19.5497773281841
"56216",-98.8634741019419,19.5300047637564
"56217",-98.8758835823244,19.5270006763406
"56220",-98.8602465062149,19.4839770907586
"56223",-98.8657500873503,19.4876663073417
"56225",-98.8850237842504,19.4722956351335
"56226",-98.8841280831784,19.4618406331907
"56227",-98.8818342134534,19.4869753014194
"56230",-98.8678357629798,19.4930801997351
"56233",-98.8490920304758,19.509294261831
"56235",-98.8487742976282,19.5124498053307
"56236",-98.8483697694501,19.5173738691571
"56240",-98.8286710355614,19.524143915407
"56243",-98.8191562414126,19.5434789846758
"56244",-98.7643873315199,19.5106849766085
"56245",-98.776674429401,19.4861144568307
"56246",-98.8309416960875,19.4893552409443
"56247",-98.8179365420021,19.5070898662521
"56250",-98.8874114418892,19.4446110121481
"56254",-98.8762026148972,19.4445034169642
"56255",-98.89761775259,19.4349880057485
"56257",-98.8773751169372,19.45741531162
"56260",-98.9155118202797,19.499663649911
"56263",-98.9087890383344,19.4948104292005
"56264",-98.909635738895,19.4608027144295
"56265",-98.909518010506,19.4415699690134
"56266",-98.9161988538668,19.4309306556989
"56270",-98.8925206451551,19.5581084320923
"56272",-98.905550973853,19.5604661719331
"56273",-98.8860550792999,19.5632145693239
"56274",-98.9013547291004,19.5532710608977
"56300",-98.9191350500234,19.5601169403783
"56310",-98.9705242306282,19.588285807913
"56314",-98.942815673867,19.5814571499141
"56315",-98.9325705078772,19.5781615970646
"56330",-98.9471536942687,19.4125042792538
"56334",-98.94825920866,19.4359528627736
"56335",-98.9442602401391,19.4254532037882
"56336",-98.942861166047,19.4019298600053
"56337",-98.9514403532696,19.4048020928361
"56340",-98.9729129746782,19.4013153717854
"56343",-98.9642384980996,19.3895582279399
"56344",-98.9710568866888,19.3893440982783
"56346",-98.9784106884209,19.4006325336675
"56350",-98.9685012521776,19.4160055291909
"56353",-98.9840772569359,19.4181916612636
"56356",-98.9758524189861,19.4259523394141
"56358",-98.9791951972704,19.429143289937
"56363",-98.9708264182472,19.4335946391438
"56364",-98.9328253441283,19.4403525231894
"56366",-98.9665464065456,19.4383303743903
"56367",-98.9407878432083,19.4481395171071
"56370",-98.9039405322659,19.411350786624
"56373",-98.8971170717975,19.4192557265361
"56375",-98.9099689758521,19.4202952245542
"56376",-98.9075776398167,19.4057935118628
"56377",-98.9134596525815,19.4133449276023
"56380",-98.8852818485129,19.4178919875768
"56383",-98.8866183469891,19.4216164615239
"56386",-98.8813052472189,19.4082410295662
"56390",-98.9299444670092,19.3997795499648
"56395",-98.9380987303887,19.3910917601749
"56396",-98.9492967474375,19.3400523959496
"56397",-98.9416500643591,19.3476059021478
"56400",-98.976156772296,19.3536639778707
"56410",-98.971894956816,19.3662145432762
"56420",-98.9852747353677,19.3645680117941
"56428",-98.990821170812,19.3639655035172
"56429",-98.9840784014219,19.36574333382
