"MUN","XCOORD","YCOORD"
"15032",-100.184843621513,19.316441972346
"15033",-99.0432117544715,19.5727837444493
"15034",-98.7366495490831,18.9680219860046
"15035",-99.2550309754031,19.8226286377912
"15036",-99.0280078104132,19.9524123305259
"15037",-99.3395275745573,19.383100827483
"15038",-99.4403760799719,19.5542432945641
"15039",-98.779045949265,19.3427969307037
"15040",-99.6908410099016,18.8506963871671
"15041",-100.277849906636,19.2574263110447
"15042",-99.8069630001593,19.5898510455598
"15043",-99.3592706350515,19.1652452234327
"15044",-99.0930278031085,19.7535412943108
"15045",-99.5965692764486,20.0191028272791
"15046",-99.3904370076871,19.5060472084302
"15047",-99.6416035079017,19.5860372281369
"15048",-99.8234783668464,19.7173349101745
"15049",-99.5164609696248,19.0701600921186
"15050",-98.9040824019696,19.0935938778563
"15051",-99.4748581777004,19.3450740019942
"15052",-99.48564242126,18.8819181098638
"15053",-99.1335472043671,19.7096500972959
"15054",-99.5883660272336,19.2473854338754
"15055",-99.5840224114974,19.2112474650055
"15056",-99.6489722554575,19.7598177219708
"15057",-99.292605446743,19.4712531544444
"15058",-99.0226995088915,19.4225786213941
"15059",-99.076573217282,19.7265470200324
"15060",-99.3917279337732,19.6249704772568
"15061",-98.7170891063321,19.812314346493
"15062",-99.4066406556524,19.2594662369161
"15063",-99.3964162760044,19.009234152285
"15064",-100.075490495748,19.798815794988
"15065",-98.7371289444449,19.654489352939
"15066",-100.31894722376,19.1080300250277
"15067",-99.5272923782442,19.4506351542438
"15068",-98.8096234363882,19.0218876580189
"15069",-98.8578596865602,19.5598820466761
"15070",-98.9476985158515,19.3610186319881
"15071",-99.8316783608595,20.2240778268377
"15072",-99.5670750805032,19.1388795834325
"15073",-99.5512865594426,19.1688824837398
"15074",-99.9825233329492,19.6532170359308
"15075",-98.8328288485072,19.7236970858203
"15076",-99.5396879439402,19.2655303091733
"15077",-100.036871646918,18.9800548635987
"15078",-100.299812882186,19.1796879189933
"15079",-99.5138744630381,20.0518053611891
"15080",-99.9892033973025,18.7346210103918
"15081",-98.9865078277947,19.7058365188396
"15082",-100.213091362262,18.8737972406867
"15083",-98.8837773192646,19.1889326245629
"15084",-98.8810686799116,19.8191207087181
"15085",-100.037004836549,19.9212574447626
"15086",-99.9965948077701,19.0813623648732
"15087",-99.6024694955107,19.4849596104318
"15088",-99.5717901877631,18.9768209125427
"15089",-98.8701505911426,19.1516370846686
"15090",-99.6292608830627,19.0816643929097
"15091",-99.1681847507763,19.762207397675
"15092",-98.8706613938828,19.6863192838956
"15093",-98.7654720966322,19.5693824519075
"15094",-98.8412839381022,19.0099403090433
"15095",-99.3061937296561,19.7252131297655
"15096",-99.1495885451866,19.9046480035906
"15097",-99.939298606048,18.9395642696577
"15098",-99.5064290387157,19.1296439200032
"15099",-98.8277922181375,19.4716241876356
"15100",-98.93100826935,19.5968653076018
"15101",-99.4321637546576,19.1623001105843
"15102",-99.7180415814712,19.8963458057731
"15103",-98.7319696402511,19.2089022865071
"15104",-99.1930722141145,19.544921968953
"15105",-100.257083148055,18.5444826438087
"15106",-99.6664054968671,19.2970886308381
"15107",-99.6375592952857,18.7809035323954
"15108",-99.1272838046339,19.6794573865107
"15109",-99.1570178413905,19.6168833263018
"15110",-100.121950299214,19.1777677545705
"15111",-100.137563702882,19.3872429199256
"15112",-99.4784326817017,19.7210614188371
"15113",-99.6877294960579,18.9742990750082
"15114",-99.9921342615612,19.4427502225232
"15115",-99.467598797124,19.4369510531029
"15116",-100.25611028727,19.0608296130666
"15117",-99.8128110482726,18.715820258915
"15118",-99.7977031209364,19.215404111738
"15119",-99.5540892940977,18.8001173263799
"15120",-99.0718205481414,19.809106787217
"15121",-99.2251856545157,19.6545671077076
"15122",-98.9483604235623,19.276389303931
"15123",-100.406482670554,18.940818428098
"15124",-100.145330502207,19.6195971164473
"15125",-99.058365240768,19.6818360238244
"16001",-101.340002310322,19.4658307854698
"16002",-102.761087165493,18.7777420361872
"16003",-101.021757834994,19.8735369241349
"16004",-101.727762534405,20.1389060882834
"16005",-100.29852704376,19.6292291777664
"16006",-102.423322216627,18.9381731051391
"16007",-100.395426342859,19.6619818744328
"16008",-103.23583672942,18.3742378789092
"16009",-101.706672111134,19.1563122676966
"16010",-102.270686056736,18.3640735191353
"16011",-102.589795302478,20.2375431966044
"16012",-102.583868229812,19.2038756653687
"16013",-101.036314264667,18.9688277816551
"16014",-103.615380180388,18.7428092648189
"16015",-103.085966839775,18.679652994297
"16016",-101.627250158383,19.7952938317679
"16017",-100.207588330187,19.9593078142275
"16018",-101.221403087705,19.9162796094784
"16019",-102.699961704711,19.759084157899
"16020",-101.111823801932,19.9805926002979
"16021",-102.227970481484,19.6924184363227
"16022",-101.013307878346,19.6689140750887
"16023",-102.446706480167,20.0440263982821
"16024",-101.98973885073,19.7346188258518
"16025",-102.101167556945,19.8133526348202
"16026",-103.408937876776,18.7638963822722
"16027",-101.362191347079,19.896950333523
"16028",-102.078029706947,20.128893048473
"16029",-101.616231856175,18.6892440018316
"16030",-102.243417511782,20.155557882526
"16031",-100.289341629595,20.1473421806536
"16032",-101.725213765963,19.6197879647061
"16033",-102.007137342949,19.1588169789789
"16034",-100.677897215519,19.6126033965636
"16035",-101.921160840384,18.8419591698251
"16036",-101.277766636343,19.9961303168635
"16037",-101.496478128615,19.8919506912586
"16038",-101.105063850486,18.6538709128369
"16039",-101.457061605721,19.5215421263047
"16040",-100.942158070711,19.7660220487078
"16041",-100.467999728585,19.7168002010185
"16042",-102.405719245007,20.1513624665257
"16043",-102.316001983421,19.9349414547785
"16044",-101.704392166374,19.9268311518159
"16045",-102.753409048806,19.9774978092064
"16046",-100.460179377488,19.2928217344295
"16047",-100.518689126463,19.4333371755935
"16048",-101.411194908376,19.5779988661512
"16049",-101.170218228451,19.3424682641955
"16050",-100.42895239677,19.8894385988763
"16051",-102.967833840811,20.0448234138646
"16052",-102.375112986157,18.0885395552983
"16053",-101.279118523636,19.6665813195798
"16054",-101.44299565541,19.9898311395278
"16055",-102.123804946049,18.9710985317043
"16056",-101.879551182174,19.6451767981257
"16057",-101.215932922751,19.0934884104907
"16058",-102.195728389296,19.4082365819516
"16059",-101.863681843924,19.1591156828889
"16060",-101.959753377569,20.2506762018557
"16061",-100.332765529347,19.5771792924503
"16062",-102.525737381645,20.1451574170034
"16063",-101.781651355406,20.0017448327437
"16064",-102.21229100895,19.0620596429682
"16065",-102.071051979863,19.6541265417562
"16066",-101.599015387626,19.4944965294789
"16067",-101.895606686679,20.1038380431306
"16068",-102.452609776336,19.4952890984033
"16069",-102.07231128021,20.3055828799618
"16070",-101.99201372333,19.9107188286014
"16071",-101.528032449166,20.1157102816422
"16072",-100.846771629623,19.7264770020974
"16073",-101.538665500907,19.6951754518698
"16074",-102.879227276824,20.1119486384849
"16075",-102.39533957448,19.6528404608192
"16076",-102.766297394675,20.0551405057691
"16077",-100.762877844886,18.5672589002279
"16078",-101.038885774556,20.0392511446826
"16079",-101.688082766844,19.3812138257419
"16080",-100.342331755265,19.7461768490571
"16081",-100.406867304461,19.1912038935502
"16082",-101.452015939019,19.2548353806609
"16083",-102.347014322297,19.3311438446217
"16084",-102.453645495415,19.8902468756947
"16085",-102.248681427861,19.87262274293
"16086",-102.341783429671,20.2592450404562
"16087",-101.895105589979,19.3293095611238
"16088",-101.157531827686,19.8164395115131
"16089",-102.858329044129,19.06823449439
"16090",-101.850652900802,19.5138878896692
"16091",-102.500418331059,19.7867327935739
"16092",-100.795375071708,19.0571823051957
"16093",-100.206582600154,19.7798867298966
"16094",-102.060877273147,20.0059185403285
"16095",-102.593698217689,19.6463973908721
"16096",-102.510047851908,18.550266825083
"16097",-101.422116445151,18.9320760348619
"16098",-100.487877737378,19.5683318858145
"16099",-100.617947369488,19.2218017778235
"16100",-101.549526849899,19.6099502856814
"16101",-100.914011980842,19.4316204718869
"16102",-102.105645070655,19.4436370968201
"16103",-102.666200133178,20.1430619446361
"16104",-102.58640106164,19.9937616670492
"16105",-102.469826191541,20.2662219339158
"16106",-102.219513890662,20.2992678011458
"16107",-101.827866806597,19.8241373149133
"16108",-102.264078330932,20.0330191135376
"16109",-102.011546440148,20.1824842205662
"16110",-100.769285968533,19.8707144706892
"16111",-101.90904427364,19.4285264661478
"16112",-100.3379488151,19.4382253273773
"16113",-101.56693239827,20.256917238258
"17001",-99.3866850478966,18.590000512457
"17002",-98.8945047765191,18.9350455845343
"17003",-98.7521140079476,18.525238953068
"17004",-98.9779839642006,18.7172461774609
"17005",-99.4457770122471,18.7318301951834
"17006",-98.956955152342,18.8311365660768
"17007",-99.2630391708811,18.9388851835463
"17008",-99.1809033732165,18.8137481750151
"17009",-99.2366265594338,19.057593588699
"17010",-98.7647097327259,18.685403085425
"17011",-99.1664588048612,18.8851934044217
"17012",-99.2212540238538,18.5867846151955
"17013",-98.8094137123297,18.6637582920651
"17014",-99.3654109618018,18.6858969033678
"17015",-99.3551778666793,18.8029575526839
"17016",-98.7809632634404,18.881572151238
"17017",-99.2856735398642,18.5777902803866
"17018",-99.2722294991471,18.8425231776458
"17019",-98.8942524235117,18.5747753113049
"17020",-99.1051838450771,18.9813017454885
"17021",-99.412386204602,18.6927484563785
"17022",-98.7082043935433,18.9055330793533
"17023",-98.9902399419895,19.0387056535415
"17024",-99.1082464813781,18.7049523450052
"17025",-99.0747255103084,18.4991280260848
"17026",-98.9750492158249,18.9539705543412
"17027",-98.9180321298073,19.0004354980538
"17028",-99.2352852516215,18.7618967228624
"17029",-99.0509321042856,18.8699497826737
"17030",-98.8580055857692,18.8525068829676
"17031",-99.2067963027048,18.6547051874583
"17032",-98.7538023413539,18.8068690209456
"17033",-98.7904994436493,18.7592344405505
"18001",-105.258957428653,22.4648376720451
"18002",-104.576343556902,21.041112464947
"18003",-104.401451010546,20.8484712885318
"18004",-105.056731958793,21.1313772185428
"18005",-105.244217494629,22.7885390181705
"18006",-104.306955944604,21.0334280778913
"18007",-104.399320800107,21.1840734231454
"18008",-104.961761389611,21.3908620662825
"18009",-104.657108718203,22.1290706439754
"18010",-105.214540706458,22.1177086921825
"18011",-104.96256191843,21.991104890748
"18012",-105.206660247547,21.5696253853759
"18013",-104.748797206044,21.161074539432
"18014",-104.59033301847,21.3564851400319
"18015",-105.32192588815,21.8540328952308
"18016",-105.519452913578,22.337018254644
"18017",-104.840486419557,21.6215900190504
"18018",-105.374423276587,21.9615584685641
"18019",-104.150892515873,21.5428155828685
"18020",-105.271095052676,20.8463549630108
"19001",-100.40594250139,25.940543286028
"19002",-99.7030829043358,26.2987120187081
"19003",-99.273480128541,26.0915060490243
"19004",-100.029518388504,25.3014341249654
"19005",-100.025354612542,27.3421539447563
"19006",-100.187331024698,25.7922757584459
"19007",-99.8865088941964,24.2251176823641
"19008",-100.561792466142,26.5717110972351
"19009",-99.9141858112137,25.5245904821357
"19010",-100.356831958282,25.9007451455444
"19011",-99.7053645244202,26.0723193147283
"19012",-100.185435545276,25.9774584643452
"19013",-98.9724091373321,25.4801587393087
"19014",-100.306266419954,23.8601084451058
"19015",-99.0308734396698,25.9640910355185
"19016",-99.8049799121765,25.8492519554703
"19017",-100.392287141435,24.7605089580516
"19018",-100.659758922291,25.8090139263603
"19019",-100.374757660482,25.644597424302
"19020",-98.8484179729992,25.8033148185123
"19021",-100.355567724993,25.8219685883532
"19022",-99.4130166215177,25.2758739514788
"19023",-99.4459671264568,26.2126484539909
"19024",-99.7401735155528,23.9010290125152
"19025",-100.134819774373,25.9113921461473
"19026",-100.205777835625,25.6726512882619
"19027",-99.4142397372388,25.9160789695671
"19028",-99.9975081107324,26.0331681693203
"19029",-99.6780959986882,24.883790732244
"19030",-99.8487157258637,24.6384176781861
"19031",-100.121479792542,25.6140900449499
"19032",-100.418215991826,27.0508414397814
"19033",-99.5364359779974,24.8533226471847
"19034",-99.9646183544428,25.8745180067247
"19035",-99.4934835274665,26.048915175345
"19036",-100.160407876117,23.417916520173
"19037",-100.786276781516,26.2855836470302
"19038",-99.808380620464,25.126305398524
"19039",-100.311000009897,25.6447872594705
"19040",-99.6015540326033,26.5830424429673
"19041",-99.9771347233282,25.7367686297227
"19042",-99.5876669946753,25.653310038292
"19043",-100.127732776521,25.0658236709791
"19044",-100.149288254579,26.5751023205372
"19045",-100.2703828332,26.1610713700061
"19046",-100.270691404902,25.7360564136778
"19047",-100.453190176824,25.9994020730269
"19048",-100.483863297888,25.5746103194775
"19049",-100.237323308825,25.3848970356314
"19050",-99.8847626843925,26.648106022472
"19051",-100.348069496559,26.4697046312246
"20001",-96.6338380413015,17.4901507882393
"20002",-96.5395653410655,18.4521529194393
"20003",-95.9269103396662,17.0338301648588
"20004",-97.6527087294413,17.9294956958684
"20005",-94.9564523972873,16.6619794298314
"20006",-97.1613522567884,17.4647861791626
"20007",-96.7257571921579,16.7628900518968
"20008",-95.7661970195452,16.2261195469242
"20009",-96.1668011447589,17.7146408085044
"20010",-95.0430365932258,16.7882768429746
"20011",-98.2538553973418,17.5457343004986
"20012",-96.5277696955647,15.8977652589961
"20013",-96.7663706660622,16.8937841048105
"20014",-95.0893348685572,16.6233881154108
"20015",-96.6358121935593,16.5140520858364
"20016",-98.2171787228082,17.2160207967362
"20017",-96.8514574167572,16.5797999689266
"20018",-97.4428033759,17.9903014983597
"20019",-96.8539210407007,17.8676902917267
"20020",-97.9818276356953,17.0476554807117
"20021",-96.6618794347377,18.5798717234076
"20022",-97.8016736729526,18.1380368269365
"20023",-96.8014269376528,17.0069610735539
"20024",-96.8573082682516,17.966129972892
"20025",-94.2046452344049,16.2738954776711
"20026",-97.5623278669764,16.9868332407821
"20027",-96.7487422762487,17.9924700664851
"20028",-96.7313922776244,16.5965815287934
"20029",-96.8692735135692,18.1946471762895
"20030",-95.0395359132978,16.4671715803438
"20031",-96.0221588602016,17.0372641216311
"20032",-98.1291685469031,17.929880233379
"20033",-96.8020793559622,17.1771644938163
"20034",-98.1642973221497,17.7544498639194
"20035",-96.4991139234485,17.3146793192395
"20036",-95.3834072297256,16.8423438238556
"20037",-98.0099236282651,16.9223309115651
"20038",-96.1601836123234,17.1811669168134
"20039",-97.7983145238768,17.8427634553941
"20040",-96.7839292220104,18.072662098737
"20041",-96.7999252430069,18.1445508921545
"20042",-96.3413217165356,17.4912291414182
"20043",-94.9310923409368,16.3816029258546
"20044",-95.8915274594495,18.0131906336889
"20045",-96.8152359523061,17.2471530788911
"20046",-97.2420620434875,17.261156129147
"20047",-97.4817898522078,17.806606914185
"20048",-96.908752174585,16.8963446925303
"20049",-96.7149729699328,16.708593972184
"20050",-97.5538841818781,17.240458498914
"20051",-96.5574893834973,16.8901664910481
"20052",-95.6553110427957,16.3477716031295
"20053",-95.2526710551037,16.510837721555
"20054",-97.224914442074,17.3904391925492
"20055",-98.123653983113,17.8275253078777
"20056",-98.2368037435468,16.5421235160832
"20057",-94.9713195784184,17.1501525015648
"20058",-96.9109481851397,18.0293648620729
"20059",-96.6460751008072,16.3483842622852
"20060",-96.1040507472074,17.1653871827152
"20061",-96.6309763969558,16.3731600254083
"20062",-96.4262512207616,17.3017337587566
"20063",-96.82935151352,17.1811795836694
"20064",-95.6747067170014,16.7266607881702
"20065",-98.014355684571,17.504159893544
"20066",-94.5880694004868,16.5198192111825
"20067",-96.7241201733425,17.1021052895747
"20068",-96.7033978257539,16.7617940117098
"20069",-96.7938857010407,16.6235031707271
"20070",-97.9660698649752,16.4036801333801
"20071",-96.4278860555705,15.9193743988929
"20072",-96.6650689057794,16.672081521098
"20073",-97.9048647798884,17.0192264440425
"20074",-96.2702552704856,16.3091815145949
"20075",-94.4458094239864,16.3925257977822
"20076",-97.8633706684091,16.6476485638402
"20077",-96.8190673974435,17.2099418189804
"20078",-96.6361507854723,17.0024110092574
"20079",-95.2195757102246,16.1933893816042
"20080",-96.81379698004,16.5137879639048
"20081",-97.9934139351993,17.5891712905889
"20082",-97.8046768113358,16.4497065099057
"20083",-96.6855934849352,16.9919714590795
"20084",-96.7182608857708,17.2012606307026
"20085",-96.6208191779685,15.9761763589676
"20086",-97.5157407219184,17.1982694531976
"20087",-96.6794604268895,17.080695792301
"20088",-97.7920803072607,16.8474362845841
"20089",-97.6887415489723,17.6985301584852
"20090",-97.9175082758844,16.3447831725619
"20091",-96.6672925481638,17.1274624434577
"20092",-96.8649153734445,17.0587765235391
"20093",-97.5293378608697,17.5894669322807
"20094",-97.0631601087465,17.2339607241716
"20095",-96.5249538970424,16.2116931139306
"20096",-97.2961082943054,17.4846865093023
"20097",-96.223299216737,17.2767728624339
"20098",-96.5995200451413,17.9447594008941
"20099",-98.386429190672,17.6593652919982
"20100",-96.1323880186417,17.2903123242145
"20101",-96.8606289494709,16.6010522458248
"20102",-96.9029758941611,17.1842011923217
"20103",-96.6925403737118,16.8139370883784
"20104",-97.0450384430444,16.8340569816371
"20105",-97.7439689159317,17.5184818946665
"20106",-97.4955969421406,17.7428887559377
"20107",-96.6918183518451,17.0241121272048
"20108",-97.1429641749092,16.9205928419553
"20109",-97.1645117045383,18.1461512723848
"20110",-97.5736586223548,17.1531589265919
"20111",-98.0478293231031,16.5406989328254
"20112",-96.5073675833344,16.7663340060463
"20113",-96.7961847318879,16.0360060333017
"20114",-96.2106099477186,17.2204100173751
"20115",-96.6865252836774,16.9497088312021
"20116",-96.675521898352,18.0500783871573
"20117",-96.754815818348,15.9438459028343
"20118",-96.5000620918417,16.8967265952147
"20119",-97.4525822361727,17.2239813682253
"20120",-96.2432411054611,17.2452802051049
"20121",-97.3141557988252,17.5844237499619
"20122",-95.9280323098854,16.4255045324908
"20123",-96.9171811373379,16.8444171132762
"20124",-95.1461760913119,16.3578937946045
"20125",-95.9622328443208,16.4146830941789
"20126",-96.3830076811076,16.3073188796128
"20127",-97.5810821951643,17.2823781901382
"20128",-96.1749495288158,17.3514380085117
"20129",-97.3836186684527,17.7254211448854
"20130",-94.7404830134623,16.3375659835967
"20131",-96.3020645900888,16.7809182673728
"20132",-96.6641755740608,16.749907423335
"20133",-97.6919823961861,17.0769344989181
"20134",-96.5351010418929,18.0696454997289
"20135",-96.8852347623719,17.0928978669493
"20136",-96.5070958250539,17.8202906478152
"20137",-97.3676773605193,16.8580839754053
"20138",-96.2646460630364,17.1808616583958
"20139",-96.7452024219334,17.90557098305
"20140",-97.3143580508354,17.4170104337446
"20141",-94.4704100185172,16.2327186736901
"20142",-96.9361841106774,18.1952361739997
"20143",-94.5130761561615,16.3526918939976
"20144",-97.275076925445,17.3464927833617
"20145",-96.595815319482,17.0263456486922
"20146",-96.3801277588481,16.3734251785956
"20147",-97.3340294182864,17.3633297087201
"20148",-96.2019496901817,16.0933579902715
"20149",-96.905848928538,16.5141606205006
"20150",-96.9281230107655,17.3721115851355
"20151",-97.5435315197011,17.890413071476
"20152",-98.2633284659447,17.4763674355666
"20153",-97.0452595454273,16.0506244414682
"20154",-96.453743401267,16.2893892098696
"20155",-96.956035483849,16.5919344480508
"20156",-96.137002069042,17.3738459293676
"20157",-96.7574312115885,17.0953682577796
"20158",-97.3659583302988,16.5032730646082
"20159",-96.9696434483334,16.204447958763
"20160",-97.8688717432727,17.8067278482802
"20161",-97.0357787425256,17.3905465902062
"20162",-96.5713929193489,16.704054764303
"20163",-96.9290324266768,18.1537981863022
"20164",-98.0915756975439,17.689143327323
"20165",-97.9721778698518,17.9544198754427
"20166",-96.1236506713458,17.914682187674
"20167",-96.493290511567,16.2805827306432
"20168",-98.2563231334524,16.3778397763367
"20169",-96.6424897103585,18.2576293804982
"20170",-96.3349668540935,16.4015713305214
"20171",-96.6680436641012,18.1608452879786
"20172",-97.5005518274641,17.3500084065773
"20173",-96.4883686568181,17.4641131337131
"20174",-96.7162036337501,16.9873187105445
"20175",-96.7685661486528,17.5889049077105
"20176",-97.2624118350008,17.7206100409109
"20177",-96.9690221879499,17.7411677577513
"20178",-96.7591422535161,17.2379984688877
"20179",-96.8074791562146,17.4391824352348
"20180",-98.3437930986237,16.5148742163082
"20181",-97.6432783275081,18.0000077177974
"20182",-96.5924161637641,17.8730080698312
"20183",-98.3223386481939,17.5902269499049
"20184",-96.0925379271155,18.0285588865133
"20185",-98.163422007633,16.6417197471858
"20186",-98.2707183628696,17.8654062668154
"20187",-96.7286488063799,18.0582521117844
"20188",-97.9106704326958,16.4951513802006
"20189",-95.9565555795898,17.3289901328663
"20190",-95.4967754971176,17.3183449729307
"20191",-96.5073395454044,17.2792222610569
"20192",-96.6716550262968,16.8282587187435
"20193",-96.7792472983182,17.3294447529509
"20194",-96.1613486271401,16.8917768402439
"20195",-97.3896523047142,17.2777823311003
"20196",-96.539322607581,17.4009073155932
"20197",-96.5415252107879,16.9539070049727
"20198",-95.1160612215796,17.04918848016
"20199",-98.2902499860327,17.764348954846
"20200",-95.8910360137271,16.8746596911544
"20201",-96.3017270819679,17.3240119236132
"20202",-97.1169682261273,16.2092868043988
"20203",-96.5457770191948,16.5684308532879
"20204",-95.9179087513979,16.5114178085127
"20205",-95.790562450072,17.4931953646058
"20206",-97.0392389445969,18.044336916244
"20207",-95.4207717425207,17.1320283246059
"20208",-97.8558818316915,17.3376953144654
"20209",-96.3131781202194,16.2466875702852
"20210",-97.7548898888576,17.426141181518
"20211",-96.207479680769,16.1042479599641
"20212",-96.0477264711869,17.4899271454456
"20213",-97.354833697731,16.3420850997165
"20214",-96.6262493751927,17.6627259510179
"20215",-97.2917885394881,17.448298285348
"20216",-96.218509175154,17.31861366949
"20217",-97.1710226234372,17.1164056137264
"20218",-97.4300196584575,17.0774140400645
"20219",-96.5977398822474,16.8945375647941
"20220",-96.7624853428575,17.7396643430643
"20221",-97.4157578635861,17.5872584069694
"20222",-96.2799529356303,17.4419876748799
"20223",-96.1821501098628,17.4105133923953
"20224",-97.2689828695587,17.5234302352619
"20225",-97.87785905254,16.4112312277773
"20226",-96.2384841017823,16.8910217953868
"20227",-96.8035620089578,17.1290439786223
"20228",-96.9172768379883,18.2163484414271
"20229",-97.1864666741797,16.5268691557449
"20230",-98.1238333987047,17.6318992384737
"20231",-95.6897705957367,16.9378104842116
"20232",-96.3625210618203,18.034235933024
"20233",-96.4535021859072,16.8792970861459
"20234",-96.9158916762908,18.1123440816325
"20235",-96.4789307141469,16.4532659458607
"20236",-96.403994933065,16.0405777579485
"20237",-97.9037978302362,17.7375063992751
"20238",-96.7260679191618,16.6560542835683
"20239",-97.6089561670489,17.3962957484353
"20240",-97.8557805159864,17.217358548511
"20241",-96.8541821599144,16.6163787466568
"20242",-98.245033822241,17.3616927966985
"20243",-96.69192188082,16.8757468131642
"20244",-97.0309039553267,18.1073968105284
"20245",-98.0709530405391,17.8165468880036
"20246",-96.196967026633,17.1529735129603
"20247",-96.4208818008159,17.318046285531
"20248",-95.0456079221075,16.2092979322937
"20249",-96.8689531267146,18.1411848540963
"20250",-97.2629100190095,17.422588327818
"20251",-98.4213892875314,17.6468939794287
"20252",-97.4947828538028,17.1449923235261
"20253",-96.3387850771728,15.9717288484248
"20254",-96.5252269387281,16.1213110983607
"20255",-97.3711076965932,17.0039521952428
"20256",-97.4295140802123,17.8050517445959
"20257",-96.1507623834977,17.2458912837277
"20258",-97.4735244391634,17.3066149168747
"20259",-98.3321284345833,17.6828902002077
"20260",-96.7042713189727,17.4338985826596
"20261",-98.0194414292288,17.886721301311
"20262",-96.4564103463169,17.2001531550572
"20263",-96.6801404189612,16.1666254464002
"20264",-97.1982210914509,17.6268054708657
"20265",-94.409857066098,16.6525304700783
"20266",-96.0962257315743,15.9451798370414
"20267",-96.5743873348729,17.3274727073973
"20268",-96.7366057592999,16.5961906294959
"20269",-97.615871685067,17.0785509210941
"20270",-97.1461810141598,17.7544391889328
"20271",-96.9478640041446,16.7575507017025
"20272",-97.4004945863459,16.2386562980898
"20273",-97.009744651001,16.9431979487246
"20274",-97.2163582934389,16.9810576886258
"20275",-95.7802214315544,16.9756714550649
"20276",-96.7976816714337,17.919870871209
"20277",-97.0581796317353,16.5132111566158
"20278",-96.4390676621837,18.2525150662742
"20279",-96.4584274558958,16.0801683865409
"20280",-96.2318372283516,17.3673933016732
"20281",-97.2910513993971,17.3788641340703
"20282",-95.5478223328462,16.2319337488967
"20283",-97.3148804822324,17.8241877979307
"20284",-96.5643606884262,16.7756343846481
"20285",-98.1082745868491,16.4404617141646
"20286",-98.0107002113077,17.4422577151023
"20287",-97.4460099056489,17.7536861889471
"20288",-96.3534071852923,17.3481137464417
"20289",-96.7446560348284,16.4309561170259
"20290",-98.1326161912876,17.7762961482023
"20291",-96.7900141671717,16.1702620878868
"20292",-96.8902306519259,16.9820480596259
"20293",-96.7337456370213,17.1636607031937
"20294",-96.8735962056444,17.3097489137116
"20295",-96.8066051268385,16.8180104290237
"20296",-96.5216190735039,17.5217074987004
"20297",-97.4712852579427,17.0075437486342
"20298",-96.2948942756452,16.9687981869147
"20299",-96.2171610479098,17.1250876036819
"20300",-98.0836705087884,16.6774892284091
"20301",-96.7340310789091,16.7412649626246
"20302",-97.9694632247756,16.5188078237033
"20303",-96.2620575265083,17.1634439708897
"20304",-97.1098271263231,17.5211706338481
"20305",-95.1665446306668,16.4636224475246
"20306",-96.4716910009954,16.0158199217162
"20307",-95.7823003610468,15.9742213847917
"20308",-95.1475225448736,16.2428594331956
"20309",-96.5514536553562,18.1591429830757
"20310",-96.8269511037975,17.0526972027925
"20311",-97.0265785691757,17.686762983416
"20312",-98.0421025334079,16.4695014300761
"20313",-97.0714968804529,17.7592534771046
"20314",-97.1090706773452,16.319164184575
"20315",-96.704252952661,16.748309861606
"20316",-96.2535916755527,16.4421583468694
"20317",-97.6438099080005,17.4500894940902
"20318",-97.0695775599095,15.9496457320165
"20319",-96.2095783314639,16.2187852814543
"20320",-97.5518362608623,17.1039164787226
"20321",-97.5768635285939,17.8105012465988
"20322",-96.9112868269777,18.1833642986649
"20323",-95.8407876101742,16.9717732319351
"20324",-96.4128656437089,15.7892142684631
"20325",-96.0344477789034,16.7672674841599
"20326",-96.6408999545969,17.8195204207114
"20327",-94.2150579442736,16.2806451823626
"20328",-96.5339675565421,16.643909413613
"20329",-97.2748038058516,16.9957056641458
"20330",-96.6286716194354,17.9902772103736
"20331",-97.3913043148697,17.3373488276247
"20332",-97.3574353742257,17.4552456353436
"20333",-96.2292133500736,16.6628420174399
"20334",-97.5374807379603,16.0776849368775
"20335",-96.3806720699885,17.4231279346197
"20336",-96.4794700290462,17.6333862847456
"20337",-96.1349825572884,17.0217421383267
"20338",-96.7931797837709,17.1951874039488
"20339",-97.5064119834352,17.507874466306
"20340",-97.7062943874826,18.0884857762227
"20341",-97.4808519110964,17.5772262516188
"20342",-96.754745346748,16.9820030131652
"20343",-96.603316114215,16.984682765414
"20344",-96.8712537605672,16.0885096880427
"20345",-98.1495432525915,16.5259339945644
"20346",-97.6743860136852,17.5199565895026
"20347",-96.4233822837198,16.2050815859642
"20348",-98.0936361115236,17.3452356416975
"20349",-96.6334245033773,16.9517725712092
"20350",-96.6759722153852,17.045778230786
"20351",-96.7265207432804,16.4019027125869
"20352",-97.9981421498244,17.8353641723275
"20353",-96.7302848951954,16.3342697619346
"20354",-96.8884723310275,18.2247454485266
"20355",-96.8011559994317,17.9897760448009
"20356",-96.465397606463,17.0115160180277
"20357",-95.8838056958673,16.6042524636765
"20358",-96.8615596539287,16.7430838916025
"20359",-96.6221455643033,17.3962217867943
"20360",-96.7319296494492,16.8364005996238
"20361",-96.241745694678,16.3296078008779
"20362",-96.6482139950404,16.2949160055642
"20363",-96.577085633228,17.2137991098162
"20364",-97.2961908288746,16.1773398776089
"20365",-96.498460877159,17.1805097430722
"20366",-96.7187737365506,16.0709558019989
"20367",-97.8391315341747,16.3397104901767
"20368",-96.6126886898943,16.7914702825891
"20369",-96.7320774788049,16.8833501744752
